epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,76.6651,1.82347,1.76647,1.39047,0.56776,0.54545,0.57339,0.34915,1.70207,1.47196,1.37056,0.0017228,0.0017228,0.0017228
23,80.2199,1.80481,1.7036,1.39264,0.62414,0.54545,0.61612,0.28837,1.96747,1.54108,1.44337,0.0017096,0.0017096,0.0017096
24,83.6162,1.80727,1.72284,1.37326,1,0.45326,0.6418,0.32561,1.70721,1.64155,1.34957,0.0016964,0.0016964,0.0016964
25,87.1772,1.7388,1.66309,1.34806,0.88813,0.36114,0.49463,0.26799,2.06009,1.73816,1.53128,0.0016832,0.0016832,0.0016832
26,90.5759,1.7464,1.66648,1.3502,0.84243,0.4868,0.59114,0.33482,1.7577,1.74249,1.37163,0.00167,0.00167,0.00167
27,94.0058,1.71411,1.60599,1.32755,0.65065,0.59091,0.62478,0.37507,1.62788,1.56515,1.29807,0.0016568,0.0016568,0.0016568
28,97.5539,1.73942,1.63338,1.35869,0.8034,0.72727,0.68006,0.3244,1.71744,1.45648,1.35184,0.0016436,0.0016436,0.0016436
29,100.977,1.71705,1.62891,1.35599,0.74381,0.54545,0.60661,0.29552,1.88278,1.67952,1.414,0.0016304,0.0016304,0.0016304
30,104.355,1.67712,1.56781,1.31935,0.52953,0.61437,0.58863,0.27914,1.87494,1.66879,1.41639,0.0016172,0.0016172,0.0016172
31,107.783,1.74433,1.59268,1.36217,0.6544,0.59091,0.63829,0.28856,1.96714,1.51878,1.4725,0.001604,0.001604,0.001604
32,111.166,1.70863,1.58593,1.33855,0.74307,0.59091,0.63391,0.33364,1.84656,1.54252,1.40075,0.0015908,0.0015908,0.0015908
33,114.603,1.69696,1.52524,1.32784,0.61494,0.63636,0.5827,0.25799,1.82433,1.54526,1.38884,0.0015776,0.0015776,0.0015776
34,118.002,1.6154,1.40214,1.28842,0.77497,0.59091,0.68512,0.33122,1.7422,1.48159,1.34439,0.0015644,0.0015644,0.0015644
35,121.423,1.64728,1.48371,1.31041,0.92301,0.54501,0.62587,0.29491,1.89611,1.78969,1.43564,0.0015512,0.0015512,0.0015512
36,124.815,1.60362,1.41117,1.27688,0.79333,0.59091,0.65309,0.37857,1.68901,1.37863,1.33024,0.001538,0.001538,0.001538
37,128.376,1.62329,1.41754,1.29501,0.73946,0.68182,0.62609,0.29649,1.81194,1.49448,1.37719,0.0015248,0.0015248,0.0015248
38,131.782,1.60186,1.37173,1.27856,0.50679,0.56089,0.51985,0.23909,1.77702,1.52593,1.37269,0.0015116,0.0015116,0.0015116
39,135.228,1.57825,1.32857,1.264,0.69287,0.71814,0.73656,0.37211,1.79752,1.30167,1.37251,0.0014984,0.0014984,0.0014984
40,138.625,1.57061,1.30279,1.26212,0.66539,0.63289,0.59082,0.32893,1.77263,1.38986,1.40458,0.0014852,0.0014852,0.0014852
41,142.069,1.57227,1.34078,1.25456,0.72148,0.68182,0.65506,0.37934,1.78894,1.3615,1.38006,0.001472,0.001472,0.001472
42,145.586,1.56103,1.305,1.2673,0.68684,0.68182,0.62096,0.32349,1.81502,1.55533,1.3947,0.0014588,0.0014588,0.0014588
43,149.002,1.55494,1.28239,1.26671,0.77406,0.62342,0.64231,0.36271,1.83515,1.44178,1.45169,0.0014456,0.0014456,0.0014456
44,152.452,1.58608,1.30917,1.26564,0.72569,0.6017,0.57272,0.30054,1.79034,1.67847,1.38048,0.0014324,0.0014324,0.0014324
45,155.884,1.53915,1.23714,1.23459,0.83272,0.63636,0.70468,0.38473,1.75473,1.34059,1.35515,0.0014192,0.0014192,0.0014192
46,159.427,1.5023,1.26295,1.22277,0.78021,0.72727,0.70346,0.3901,1.72472,1.32377,1.35892,0.001406,0.001406,0.001406
47,162.944,1.46806,1.20927,1.21089,0.9292,0.5969,0.70422,0.34459,1.84388,1.42858,1.44972,0.0013928,0.0013928,0.0013928
48,166.377,1.47996,1.1919,1.22941,0.73647,0.68182,0.65404,0.37367,1.71219,1.32828,1.34587,0.0013796,0.0013796,0.0013796
49,169.805,1.47094,1.14379,1.20601,0.7606,0.63636,0.66011,0.31956,1.83039,1.51067,1.40072,0.0013664,0.0013664,0.0013664
50,173.242,1.44395,1.14863,1.21613,0.88137,0.67576,0.70983,0.40135,1.726,1.18918,1.34437,0.0013532,0.0013532,0.0013532
51,176.918,1.44132,1.15528,1.19613,0.60637,0.63636,0.60839,0.29576,1.94103,1.49596,1.45633,0.00134,0.00134,0.00134
52,180.37,1.46824,1.13874,1.20719,0.79098,0.63636,0.63282,0.31929,1.92541,1.42866,1.47354,0.0013268,0.0013268,0.0013268
53,183.829,1.44896,1.11253,1.19333,0.75114,0.59091,0.60367,0.32326,1.63362,1.43416,1.31281,0.0013136,0.0013136,0.0013136
54,187.273,1.41082,1.04857,1.17824,0.8736,0.62872,0.64733,0.33768,1.85201,1.50226,1.42221,0.0013004,0.0013004,0.0013004
55,190.73,1.41836,1.08689,1.18853,0.71807,0.59091,0.57544,0.33103,1.89697,1.38685,1.49574,0.0012872,0.0012872,0.0012872
56,194.171,1.39171,1.07827,1.17607,0.63746,0.59091,0.53983,0.28164,1.90638,1.67556,1.40328,0.001274,0.001274,0.001274
57,197.627,1.37715,1.02164,1.15494,0.7828,0.59091,0.65521,0.30288,1.99325,1.53435,1.50088,0.0012608,0.0012608,0.0012608
58,201.078,1.39489,1.02734,1.17164,0.67336,0.68182,0.6191,0.32359,1.96692,1.56284,1.47388,0.0012476,0.0012476,0.0012476
59,204.528,1.3736,1.03322,1.1666,0.70982,0.59091,0.59413,0.33806,1.71749,1.45192,1.38283,0.0012344,0.0012344,0.0012344
60,207.974,1.39304,1.04198,1.166,0.90389,0.63636,0.72974,0.41648,1.7203,1.31125,1.37487,0.0012212,0.0012212,0.0012212
61,211.489,1.40482,1.02852,1.16415,0.86273,0.63636,0.72057,0.43354,1.72139,1.24368,1.36781,0.001208,0.001208,0.001208
62,215.016,1.3552,0.9752,1.14775,0.57242,0.59091,0.63495,0.32452,1.87791,1.51994,1.43645,0.0011948,0.0011948,0.0011948
63,218.45,1.34836,0.99349,1.15028,0.74977,0.68104,0.64444,0.30732,1.99953,1.31797,1.54858,0.0011816,0.0011816,0.0011816
64,221.852,1.35847,0.98139,1.15428,0.86047,0.59091,0.6798,0.33954,1.89561,1.38967,1.50588,0.0011684,0.0011684,0.0011684
65,225.291,1.33153,0.98005,1.13698,0.85424,0.59091,0.66018,0.38489,1.87034,1.14807,1.48141,0.0011552,0.0011552,0.0011552
66,228.695,1.32558,0.96814,1.14419,0.69277,0.63636,0.55984,0.28392,1.83817,1.4774,1.4296,0.001142,0.001142,0.001142
67,232.132,1.30949,0.94004,1.13978,0.84718,0.59091,0.64022,0.34038,1.88375,1.49432,1.48315,0.0011288,0.0011288,0.0011288
68,235.53,1.29161,0.91518,1.11672,0.82245,0.63192,0.67501,0.38422,1.81152,1.30317,1.39819,0.0011156,0.0011156,0.0011156
69,238.946,1.25161,0.89788,1.11341,0.81254,0.63636,0.65725,0.33235,2.03755,1.41972,1.57097,0.0011024,0.0011024,0.0011024
70,242.357,1.27086,0.86291,1.11668,0.7891,0.68036,0.67189,0.36313,1.91621,1.29782,1.46608,0.0010892,0.0010892,0.0010892
71,245.777,1.26156,0.87274,1.09894,0.63401,0.63636,0.59087,0.33736,1.81028,1.36321,1.45467,0.001076,0.001076,0.001076
72,249.18,1.28183,0.90094,1.10824,0.67972,0.67553,0.65888,0.29807,2.11481,1.34683,1.62783,0.0010628,0.0010628,0.0010628
73,252.596,1.23923,0.85272,1.09555,0.73482,0.63636,0.61828,0.34625,1.90438,1.40389,1.46452,0.0010496,0.0010496,0.0010496
74,255.999,1.25906,0.88151,1.113,0.85641,0.59091,0.59128,0.319,1.82089,1.60714,1.45538,0.0010364,0.0010364,0.0010364
75,259.431,1.23291,0.86813,1.10207,0.68067,0.63636,0.61852,0.31353,1.86005,1.37817,1.4769,0.0010232,0.0010232,0.0010232
76,262.824,1.20132,0.83821,1.0857,0.69209,0.63636,0.60685,0.28801,1.91424,1.50927,1.52682,0.00101,0.00101,0.00101
77,266.266,1.22055,0.84987,1.10171,0.70432,0.54545,0.58796,0.33503,1.83752,1.6245,1.48242,0.0009968,0.0009968,0.0009968
78,269.671,1.19585,0.79235,1.0805,0.89528,0.54545,0.60476,0.26452,1.92369,1.60055,1.54129,0.0009836,0.0009836,0.0009836
79,273.252,1.20689,0.80586,1.08794,0.61933,0.54545,0.52601,0.28049,1.90089,1.66287,1.50071,0.0009704,0.0009704,0.0009704
80,276.645,1.18471,0.80521,1.08165,0.67806,0.67056,0.64226,0.32149,1.90982,1.35785,1.48571,0.0009572,0.0009572,0.0009572
81,280.091,1.20642,0.83643,1.09011,0.75074,0.63636,0.64902,0.32952,1.87443,1.37416,1.47913,0.000944,0.000944,0.000944
82,283.493,1.18809,0.78606,1.074,0.86635,0.59091,0.63493,0.31889,1.84094,1.39154,1.47662,0.0009308,0.0009308,0.0009308
83,286.945,1.16829,0.78399,1.065,0.74943,0.67985,0.62876,0.30378,1.93572,1.41232,1.51407,0.0009176,0.0009176,0.0009176
84,290.343,1.14302,0.75887,1.04779,0.82189,0.62962,0.63124,0.31868,1.8892,1.53512,1.49886,0.0009044,0.0009044,0.0009044
85,293.803,1.14621,0.76923,1.05715,0.80036,0.59091,0.619,0.34318,1.90719,1.48489,1.46993,0.0008912,0.0008912,0.0008912
86,297.205,1.16626,0.7893,1.06885,0.7056,0.68182,0.61749,0.28022,2.02774,1.51048,1.58449,0.000878,0.000878,0.000878
87,300.648,1.16482,0.78764,1.06634,0.77294,0.54545,0.58886,0.24887,2.07165,1.54032,1.5979,0.0008648,0.0008648,0.0008648
88,304.055,1.12868,0.74613,1.04859,0.8452,0.54545,0.58099,0.29248,1.89954,1.66818,1.5169,0.0008516,0.0008516,0.0008516
89,307.487,1.14529,0.75602,1.05584,0.71378,0.68182,0.6318,0.30849,1.86644,1.52967,1.541,0.0008384,0.0008384,0.0008384
90,310.884,1.14982,0.78115,1.06012,0.81539,0.68182,0.69289,0.33911,1.85491,1.19353,1.4252,0.0008252,0.0008252,0.0008252
91,314.329,1.13318,0.77108,1.05904,0.82757,0.63636,0.67334,0.32331,1.94315,1.31365,1.50331,0.000812,0.000812,0.000812
92,317.732,1.12434,0.73512,1.0477,0.80573,0.54545,0.58844,0.30231,1.90552,1.56324,1.4838,0.0007988,0.0007988,0.0007988
93,321.182,1.11648,0.75055,1.04908,0.91211,0.59091,0.62285,0.27969,1.98397,1.54845,1.52444,0.0007856,0.0007856,0.0007856
94,324.59,1.10957,0.74228,1.03761,0.80631,0.59091,0.61775,0.2701,1.98013,1.61103,1.53971,0.0007724,0.0007724,0.0007724
95,328.043,1.1095,0.73708,1.04712,0.82139,0.62756,0.64363,0.28019,1.91069,1.40035,1.53195,0.0007592,0.0007592,0.0007592
96,331.435,1.07549,0.71111,1.04043,0.84189,0.5,0.60172,0.2955,1.8392,1.53352,1.49153,0.000746,0.000746,0.000746
97,334.872,1.11929,0.74138,1.04092,0.83499,0.54545,0.59688,0.26719,2.12652,1.63687,1.63583,0.0007328,0.0007328,0.0007328
98,338.284,1.07843,0.72094,1.02235,0.75805,0.59091,0.63472,0.31745,1.78236,1.40185,1.43872,0.0007196,0.0007196,0.0007196
99,341.727,1.07656,0.70216,1.02592,0.69672,0.62691,0.5808,0.28326,1.92902,1.64331,1.52119,0.0007064,0.0007064,0.0007064
100,345.137,1.06955,0.69099,1.02262,0.90352,0.54545,0.60786,0.31796,1.88526,1.43408,1.53332,0.0006932,0.0006932,0.0006932
101,348.588,1.05662,0.67005,1.01855,0.77798,0.59091,0.56662,0.27796,1.91759,1.70147,1.55538,0.00068,0.00068,0.00068
102,351.999,1.04562,0.69247,1.01621,0.72613,0.5,0.528,0.28891,1.97692,1.66356,1.53006,0.0006668,0.0006668,0.0006668
103,355.446,1.03424,0.64673,1.01314,0.89926,0.5,0.58585,0.31295,1.76483,1.57583,1.43083,0.0006536,0.0006536,0.0006536
104,358.851,1.03428,0.67774,1.01715,0.91106,0.54545,0.61229,0.30669,1.79102,1.44526,1.43262,0.0006404,0.0006404,0.0006404
105,362.418,1.02084,0.65955,1.00316,0.9126,0.5,0.59155,0.28978,1.82187,1.60006,1.49037,0.0006272,0.0006272,0.0006272
106,365.819,1.01917,0.64487,1.00766,0.77681,0.54545,0.60472,0.30693,1.88885,1.70999,1.47708,0.000614,0.000614,0.000614
107,369.263,1.02718,0.66799,1.00347,0.83611,0.5,0.54932,0.30694,1.94279,1.62139,1.54036,0.0006008,0.0006008,0.0006008
108,372.653,0.98162,0.63494,0.99311,0.84251,0.5,0.6116,0.24407,1.93914,1.76054,1.51043,0.0005876,0.0005876,0.0005876
109,376.103,1.00194,0.64034,0.99976,0.71524,0.54545,0.53094,0.2867,1.87631,1.511,1.51849,0.0005744,0.0005744,0.0005744
110,379.493,1.00848,0.63178,1.00003,0.90493,0.5,0.59458,0.28662,1.83515,1.6045,1.45654,0.0005612,0.0005612,0.0005612
111,382.933,0.95521,0.6007,0.97224,0.74681,0.53676,0.5283,0.28334,1.89594,1.67221,1.4744,0.000548,0.000548,0.000548
112,386.321,0.97814,0.61931,0.99867,0.77524,0.62752,0.62927,0.3286,1.78624,1.48077,1.44623,0.0005348,0.0005348,0.0005348
113,389.737,0.96657,0.63079,0.98628,0.87582,0.54545,0.58321,0.2982,1.8428,1.5807,1.47097,0.0005216,0.0005216,0.0005216
114,393.138,0.94331,0.60411,0.96698,0.77988,0.5,0.50712,0.26757,1.91402,1.53992,1.52127,0.0005084,0.0005084,0.0005084
115,396.578,0.97806,0.60444,0.99269,0.84746,0.54545,0.55933,0.28093,1.77167,1.51979,1.47364,0.0004952,0.0004952,0.0004952
116,399.98,0.94588,0.59199,0.97381,0.85719,0.59091,0.59365,0.29896,1.9431,1.69287,1.53836,0.000482,0.000482,0.000482
