epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,20834.2,1.89324,2.16493,1.47954,0.47846,0.41733,0.5005,0.21517,1.9365,1.764,1.45028,0.0014588,0.0014588,0.0014588
43,21283.4,1.84423,2.13467,1.44714,0.5469,0.45455,0.5343,0.21086,1.97156,1.65239,1.43244,0.0014456,0.0014456,0.0014456
44,21729.8,1.84508,2.10378,1.47295,0.68434,0.5,0.52678,0.23423,1.87961,1.78147,1.40462,0.0014324,0.0014324,0.0014324
45,22182.5,1.87865,2.07038,1.46232,0.8901,0.31818,0.47184,0.22475,2.00903,1.79853,1.56843,0.0014192,0.0014192,0.0014192
46,22629,1.83101,2.05459,1.44565,0.81155,0.54545,0.62815,0.29464,1.72799,1.72773,1.36253,0.001406,0.001406,0.001406
47,23077.7,1.84571,1.99468,1.45321,0.46574,0.59091,0.50974,0.23071,1.94888,1.70508,1.459,0.0013928,0.0013928,0.0013928
48,23540.5,1.8853,2.07802,1.47852,0.54191,0.5,0.53161,0.2605,1.78972,1.73076,1.35419,0.0013796,0.0013796,0.0013796
49,23994.1,1.86512,2.07939,1.47838,0.59249,0.46299,0.53943,0.27188,1.807,1.6253,1.35666,0.0013664,0.0013664,0.0013664
50,24448.5,1.86775,2.07525,1.47309,0.55481,0.45455,0.48617,0.22826,1.89908,1.75272,1.42193,0.0013532,0.0013532,0.0013532
51,24905.4,1.82997,2.01363,1.43616,0.65594,0.40909,0.53004,0.22578,1.94019,1.70566,1.42814,0.00134,0.00134,0.00134
52,25361.6,1.81884,1.99169,1.40891,0.72934,0.61305,0.64814,0.31518,1.76027,1.64841,1.35112,0.0013268,0.0013268,0.0013268
53,25821.9,1.7913,1.91998,1.43069,0.48046,0.63636,0.56563,0.31914,1.81657,1.60837,1.39066,0.0013136,0.0013136,0.0013136
54,26275.3,1.82227,1.95059,1.46717,0.79597,0.59091,0.68162,0.3158,1.87276,1.52603,1.43066,0.0013004,0.0013004,0.0013004
55,26734.7,1.79267,1.91321,1.41943,0.64601,0.5,0.59788,0.29885,1.75483,1.72107,1.33894,0.0012872,0.0012872,0.0012872
56,27196.5,1.83976,2.04077,1.45239,0.62542,0.53179,0.55297,0.2414,1.98697,1.88507,1.52114,0.001274,0.001274,0.001274
57,27657.7,1.77059,1.9187,1.40582,0.75126,0.45455,0.58209,0.32256,1.76163,1.67361,1.32748,0.0012608,0.0012608,0.0012608
58,28110.1,1.7868,1.85477,1.41507,0.51205,0.59091,0.58295,0.35448,1.685,1.56309,1.32122,0.0012476,0.0012476,0.0012476
59,28569.1,1.78848,1.88305,1.42602,0.61965,0.66691,0.62993,0.32175,1.89872,1.50917,1.42638,0.0012344,0.0012344,0.0012344
60,29020.4,1.76883,1.82622,1.41016,0.57032,0.54545,0.55159,0.2895,1.73214,1.56606,1.34343,0.0012212,0.0012212,0.0012212
61,29482.1,1.80063,1.83184,1.41085,0.72576,0.72198,0.6861,0.34292,1.70698,1.60069,1.30558,0.001208,0.001208,0.001208
62,29933.8,1.71603,1.78047,1.37435,0.58198,0.5,0.47463,0.2366,1.75474,1.95446,1.35367,0.0011948,0.0011948,0.0011948
63,30390.8,1.70477,1.75527,1.36494,0.48171,0.54545,0.53856,0.2037,1.85907,1.83011,1.45572,0.0011816,0.0011816,0.0011816
64,30850.2,1.72538,1.83303,1.3759,0.74902,0.54545,0.62308,0.22263,2.12706,1.66978,1.56507,0.0011684,0.0011684,0.0011684
