epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,107.597,1.62483,1.36831,1.24153,0.62696,0.54545,0.52005,0.23743,1.84212,1.75511,1.3344,0.00177032,0.00177032,0.00177032
31,111.14,1.5573,1.31562,1.19592,0.86516,0.58374,0.65471,0.29975,1.85756,1.60882,1.4296,0.0017624,0.0017624,0.0017624
32,114.64,1.55362,1.33376,1.20251,0.80994,0.63636,0.69113,0.37971,1.65891,1.28038,1.30019,0.00175448,0.00175448,0.00175448
33,118.235,1.51238,1.29538,1.17578,0.82615,0.63636,0.68371,0.34534,1.73114,1.37849,1.35289,0.00174656,0.00174656,0.00174656
34,121.736,1.50442,1.25787,1.18763,0.57449,0.59091,0.56239,0.20456,2.09435,1.753,1.54804,0.00173864,0.00173864,0.00173864
35,125.237,1.5225,1.27849,1.18744,0.54242,0.64688,0.55075,0.27663,1.91319,1.52635,1.40114,0.00173072,0.00173072,0.00173072
36,128.788,1.53163,1.239,1.17694,0.70802,0.54545,0.53414,0.24637,1.85034,2.02537,1.39375,0.0017228,0.0017228,0.0017228
37,132.368,1.54439,1.2341,1.19505,0.72773,0.54545,0.63798,0.2765,1.97833,1.53934,1.47345,0.00171488,0.00171488,0.00171488
38,135.912,1.48489,1.24246,1.1625,0.72162,0.72727,0.62561,0.30048,1.80364,1.5304,1.37174,0.00170696,0.00170696,0.00170696
39,139.419,1.45126,1.16292,1.15597,0.76364,0.63636,0.6076,0.33589,1.80056,1.65331,1.36314,0.00169904,0.00169904,0.00169904
40,142.962,1.46839,1.18053,1.16976,0.71746,0.59091,0.60423,0.33009,1.74805,1.45337,1.35036,0.00169112,0.00169112,0.00169112
41,146.505,1.49358,1.19831,1.16052,0.62416,0.52899,0.57095,0.26193,2.01015,1.54547,1.50638,0.0016832,0.0016832,0.0016832
42,150.046,1.47966,1.17535,1.16273,0.69016,0.63636,0.58626,0.28889,2.01105,1.60501,1.48481,0.00167528,0.00167528,0.00167528
43,153.579,1.45088,1.14377,1.15584,0.8514,0.59091,0.64995,0.29914,1.9652,1.48611,1.48639,0.00166736,0.00166736,0.00166736
44,157.123,1.40343,1.09804,1.12404,0.76822,0.5,0.50842,0.24891,1.92001,1.68515,1.47111,0.00165944,0.00165944,0.00165944
45,160.67,1.40136,1.07704,1.13005,0.73459,0.62935,0.65526,0.26311,1.97503,1.62312,1.46126,0.00165152,0.00165152,0.00165152
46,164.171,1.39449,1.08491,1.11919,0.80519,0.59091,0.60773,0.31879,1.89231,1.4025,1.42908,0.0016436,0.0016436,0.0016436
47,167.67,1.40166,1.10532,1.12422,0.74933,0.63636,0.64698,0.33455,1.84214,1.40303,1.38202,0.00163568,0.00163568,0.00163568
48,171.221,1.35175,1.061,1.10632,0.69634,0.68182,0.67732,0.34789,1.97926,1.33594,1.54917,0.00162776,0.00162776,0.00162776
49,174.767,1.41186,1.10961,1.1329,0.71662,0.68182,0.71781,0.338,1.91216,1.68797,1.47546,0.00161984,0.00161984,0.00161984
50,178.3,1.36914,1.07654,1.1234,0.68332,0.59091,0.61011,0.23969,2.06688,1.55982,1.5447,0.00161192,0.00161192,0.00161192
51,181.843,1.3849,1.00232,1.12931,0.86549,0.58531,0.60512,0.31574,1.77544,1.57742,1.36108,0.001604,0.001604,0.001604
52,185.391,1.35223,1.03076,1.11509,0.84927,0.54545,0.59502,0.3053,1.88793,1.37844,1.46764,0.00159608,0.00159608,0.00159608
53,188.936,1.35669,0.98186,1.11451,0.76123,0.58016,0.60349,0.30036,1.91168,1.5188,1.49048,0.00158816,0.00158816,0.00158816
54,192.467,1.30354,0.94855,1.08647,0.83924,0.54545,0.62178,0.30517,1.85987,1.57321,1.47173,0.00158024,0.00158024,0.00158024
55,196.017,1.30716,0.98313,1.09213,0.73347,0.45455,0.50138,0.23615,2.01837,1.94594,1.51699,0.00157232,0.00157232,0.00157232
56,199.553,1.33725,0.98653,1.10363,0.83596,0.5,0.58761,0.2958,1.85006,1.64274,1.46616,0.0015644,0.0015644,0.0015644
57,203.103,1.31683,0.95944,1.09431,0.80483,0.59091,0.58407,0.31932,1.74316,1.53375,1.35115,0.00155648,0.00155648,0.00155648
58,206.686,1.29351,0.92158,1.07776,0.74593,0.63636,0.56735,0.25999,1.86022,1.6533,1.38888,0.00154856,0.00154856,0.00154856
59,210.17,1.2975,0.90304,1.0802,0.79694,0.59091,0.64628,0.30411,1.81402,1.32502,1.4634,0.00154064,0.00154064,0.00154064
60,213.712,1.33482,0.9491,1.08697,0.72642,0.72727,0.68221,0.31535,1.96214,1.36795,1.50282,0.00153272,0.00153272,0.00153272
61,217.328,1.33296,0.95588,1.10486,0.66603,0.63636,0.53841,0.29144,1.77871,1.80888,1.43568,0.0015248,0.0015248,0.0015248
62,220.855,1.28906,0.94012,1.08194,0.5957,0.5,0.49121,0.22402,2.21442,1.51297,1.77213,0.00151688,0.00151688,0.00151688
63,224.396,1.31357,0.9371,1.07921,0.81672,0.36364,0.50307,0.21681,2.09183,1.99543,1.63087,0.00150896,0.00150896,0.00150896
64,227.926,1.27876,0.89186,1.07451,0.77427,0.54545,0.61232,0.30035,1.85085,1.52989,1.39705,0.00150104,0.00150104,0.00150104
65,231.467,1.20739,0.85714,1.04759,0.85111,0.54545,0.64975,0.29548,1.90369,1.50142,1.5179,0.00149312,0.00149312,0.00149312
66,235.011,1.26319,0.88565,1.05959,0.73447,0.629,0.59417,0.28002,2.02673,1.36966,1.54865,0.0014852,0.0014852,0.0014852
67,238.551,1.2345,0.8685,1.0523,0.6312,0.62281,0.6219,0.32098,1.92788,1.28218,1.4718,0.00147728,0.00147728,0.00147728
68,242.087,1.21758,0.83627,1.05628,0.78331,0.5,0.52834,0.23579,1.92371,1.92146,1.4822,0.00146936,0.00146936,0.00146936
69,245.63,1.21937,0.87427,1.05736,0.63024,0.45455,0.44648,0.21943,1.95023,2.49235,1.52714,0.00146144,0.00146144,0.00146144
70,249.171,1.22973,0.87468,1.06068,0.78367,0.5,0.563,0.26921,1.81995,1.88566,1.3942,0.00145352,0.00145352,0.00145352
71,252.716,1.20802,0.86486,1.05048,0.75787,0.45455,0.48928,0.23766,1.91277,1.96822,1.43883,0.0014456,0.0014456,0.0014456
72,256.245,1.23823,0.86258,1.05941,0.75083,0.59091,0.59679,0.26728,1.94688,1.47802,1.51718,0.00143768,0.00143768,0.00143768
73,259.781,1.21231,0.8554,1.05264,0.86006,0.59091,0.65524,0.33236,1.88008,1.33008,1.46732,0.00142976,0.00142976,0.00142976
74,263.315,1.16026,0.78485,1.02141,0.89534,0.59091,0.65526,0.33736,1.94837,1.56302,1.45172,0.00142184,0.00142184,0.00142184
75,266.857,1.26586,0.87857,1.05746,0.85603,0.63636,0.67986,0.37068,1.80431,1.40662,1.36572,0.00141392,0.00141392,0.00141392
76,270.393,1.19985,0.83318,1.04148,0.78742,0.68182,0.68731,0.36205,1.81923,1.2124,1.51643,0.001406,0.001406,0.001406
77,273.925,1.23798,0.84237,1.05554,0.87911,0.72727,0.72642,0.3718,1.92081,1.45009,1.48834,0.00139808,0.00139808,0.00139808
78,277.463,1.15702,0.78588,1.01887,0.85415,0.59091,0.66125,0.32842,1.85052,1.42428,1.45532,0.00139016,0.00139016,0.00139016
79,281.005,1.16618,0.78461,1.02059,0.93241,0.54545,0.58635,0.26475,2.18706,1.65232,1.71573,0.00138224,0.00138224,0.00138224
80,284.541,1.19172,0.79681,1.04731,0.90919,0.54545,0.59866,0.30455,1.83718,1.58239,1.44198,0.00137432,0.00137432,0.00137432
81,288.077,1.12364,0.74716,1.00776,0.77743,0.5,0.52905,0.29023,1.92439,1.72533,1.49154,0.0013664,0.0013664,0.0013664
82,291.617,1.16772,0.78905,1.01593,0.95204,0.54545,0.61983,0.32876,1.79237,1.63569,1.38149,0.00135848,0.00135848,0.00135848
83,295.153,1.17982,0.78624,1.03902,0.83654,0.5,0.5219,0.27861,1.8455,1.78113,1.39934,0.00135056,0.00135056,0.00135056
84,298.698,1.18679,0.7983,1.02584,0.89978,0.5,0.54974,0.30022,1.67318,1.98828,1.35435,0.00134264,0.00134264,0.00134264
85,302.192,1.15761,0.78132,1.02825,0.8028,0.5,0.55332,0.27082,1.90762,1.88185,1.4627,0.00133472,0.00133472,0.00133472
86,305.731,1.14089,0.75597,1.02364,0.88901,0.5,0.62286,0.32804,1.71036,1.44003,1.39422,0.0013268,0.0013268,0.0013268
87,309.278,1.11533,0.73763,1.00705,0.871,0.54545,0.65813,0.34498,1.86636,1.24203,1.54023,0.00131888,0.00131888,0.00131888
